id,title,amount_granted,amount_sought,init_year,period,gender,age,position,inst1_id,inst2_id,inst1_dirty,inst2_dirty,funder1_id,funder2_id,person_id,kw1,kw2,full_name,last_name,first_name,prob_inst_id,institution_name,funder_name,type,gender_new
10988,afklaring af livsvigtige funktioner af glykolipider for neurogenese og receptor signalering.  over 3 år.,1200000,0,2006,0,0,-1,"",7,1,københavns universitet,NULL,10,0,1480,"","",clausen; henrik,clausen,henrik,0,ku,lundbeck fonden,Projekt,1
10989,"",1541200,4681937,2006,0,1,-1,"professor, dr.odont.",7,1,københavns universitet,NULL,6,12,1480,"",biomedicinsk forskning,clausen; henrik,clausen,henrik,0,ku,det frie forskningsråd,Projekt,1
10990,"",10490750,9634846,2007,0,1,-1,"professor, dr.odont.",7,1,københavns universitet,NULL,6,7,1480,"",ingen fagkode,clausen; henrik,clausen,henrik,0,ku,det frie forskningsråd,Andet,1
10991,"",1893600,1893600,2009,0,1,-1,"",7,1,københavns universitet,NULL,6,11,1480,"","",clausen; henrik,clausen,henrik,0,ku,det frie forskningsråd,Projekt,1
10992,"",748492,1494000,2006,0,1,-1,"lektor, cand.scient.",7,1,københavns universitet,NULL,6,14,1482,"",fysik,clausen; jens viggo dalsgaard,clausen,jens viggo dalsgaard,0,ku,det frie forskningsråd,Projekt,1
10993,development of subtype selective nmda receptor agonists,1357000,0,2013,0,0,-1,"",7,1,københavns universitet,NULL,10,0,1490,"","",clausen; rasmus pratorius,clausen,rasmus pratorius,0,ku,lundbeck fonden,Projekt,1
10994,"",1061200,1428000,2007,0,1,-1,"lektor, cand.scient., ph.d.",7,1,københavns universitet,NULL,6,12,1490,"",biomedicinsk forskning,clausen; rasmus pratorius,clausen,rasmus pratorius,0,ku,det frie forskningsråd,Projekt,1
10995,"",91125,91125,2008,0,1,-1,"lektor, cand.scient., ph.d.",7,1,københavns universitet,NULL,6,12,1490,"",biomedicinsk forskning,clausen; rasmus pratorius,clausen,rasmus pratorius,0,ku,det frie forskningsråd,Skolarstipendier,1
11001,undersøgelse af cxxc4 og cxxc5 proteinernes rolle i fosterudvikling og kræft,2100000,0,2011,0,0,-1,"",7,1,københavns universitet,NULL,10,0,1502,"","",cloos; paul andreas compare,cloos,paul andreas compare,0,ku,lundbeck fonden,Projekt,1
11002,microrna functions in development and disease,40000000,0,2012,0,0,-1,"",7,1,københavns universitet,NULL,1,2,1504,"","",cohen; stephen m.,cohen,stephen m.,0,ku,novo nordisk,Projekt,1
11003,"",120000,135000,2006,0,1,-1,"professor, dr.phil., ph.d.",7,1,københavns universitet,NULL,6,27,1508,"",historie,collin; finn,collin,finn,0,ku,det frie forskningsråd,Formidling/publicering,1
11004,"",2575175,2506245,2007,0,1,-1,"professor, dr.phil., ph.d.",7,1,københavns universitet,NULL,6,27,1508,"",filosofi,collin; finn,collin,finn,0,ku,det frie forskningsråd,Projekt,1
11005,"",3778118,18798025,2006,0,1,-1,"professor, ph.d.",7,1,københavns universitet,NULL,6,37,1509,"",ingen fagkode,collinge; david b.,collinge,david b.,0,ku,det frie forskningsråd,Ph.d.,1
11006,"",1889059,15380202,2006,0,1,-1,"professor, ph.d.",7,1,københavns universitet,NULL,6,37,1509,"",ingen fagkode,collinge; david b.,collinge,david b.,0,ku,det frie forskningsråd,Ph.d.,1
11009,"",1595130,2204634,2007,0,1,-1,"c.s.p., m.phil., ph.d.",7,1,københavns universitet,NULL,6,24,1521,"",statskundskab,corry; thomas olaf,corry,thomas olaf,0,ku,det frie forskningsråd,Postdoc,1
11010,novel prognostic biomarkers for the clinical response to anti-tnf therapy in ulcerative colitis,1400000,0,2014,0,0,-1,"",7,1,københavns universitet,NULL,10,0,1526,"","",coskun; mehmet,coskun,mehmet,0,ku,lundbeck fonden,Projekt,1
11011,how neuromodulators control the output of the central nervous system,1852752,2,2009,0,0,28,"",7,1,københavns universitet,NULL,6,11,1527,"","",cotel; florence,cotel,florence,0,ku,det frie forskningsråd,Postdoc,0
11012,heparan sulphate inhibition of carcinoma cell invasion and extracellular matrix degradation.,450000,0,2011,0,0,-1,"",7,1,københavns universitet,NULL,1,2,1528,"","",couchman; john robert,couchman,john,0,ku,novo nordisk,Projekt,1
11013,regulation of cell migration by the syndecan-4 interactome,1534761,0,2009,0,0,-1,"",7,1,københavns universitet,NULL,10,0,1528,"","",couchman; john robert,couchman,john,0,ku,lundbeck fonden,Projekt,1
11014,high performance light microscopy for analysis of cellular interfaces with the environment,1600000,0,2008,0,0,-1,"",7,1,københavns universitet,NULL,10,0,1529,"","",couchman; john robert,couchman,john robert,0,ku,lundbeck fonden,Projekt,1
11016,sulcal morphology analysis from mri data. shape based study of alzheimer?s disorder and other diseases.,970770,0,2011,0,0,-1,"",7,1,københavns universitet,NULL,10,0,1542,"","",crimi; alessandro,crimi,alessandro,0,ku,lundbeck fonden,Projekt,1
11018,"",388800,388800,2008,0,1,-1,"lektor, ph.d.",7,1,københavns universitet,NULL,6,14,1548,"",geofag,cuny; gilles,cuny,gilles,0,ku,det frie forskningsråd,Infrastruktur/apparatur,1
11019,"",700000,1477947,2008,0,1,-1,"lektor, ph.d.",7,1,københavns universitet,NULL,6,14,1548,"",biomedicinsk forskning,cuny; gilles,cuny,gilles,0,ku,det frie forskningsråd,Projekt,1
11022,"",172120,162000,2007,0,1,-1,"professor, dr.odont.",7,1,københavns universitet,NULL,6,12,1555,"",biomedicinsk forskning,dabelsteen; erik,dabelsteen,erik,0,ku,det frie forskningsråd,Skolarstipendier,1
11023,"",182250,182250,2008,0,1,-1,"professor, dr.odont.",7,1,københavns universitet,NULL,6,12,1555,"",biomedicinsk forskning,dabelsteen; erik,dabelsteen,erik,0,ku,det frie forskningsråd,Skolarstipendier,1
11024,"",185300,247128,2005,0,0,-1,"ph.d., cand.odont.",7,1,københavns universitet,NULL,6,12,1556,"",biomedicinsk forskning,dabelsteen; sally,dabelsteen,sally,0,ku,det frie forskningsråd,Rejser/konferencer/mobilitet,0
11025,the role of mesenchymal cells in epithelial differentiation and carcinogenesis,300000,0,2010,0,0,-1,"",7,1,københavns universitet,NULL,10,0,1557,"","",dabelsteen; sally anne malene,dabelsteen,sally anne malene,0,ku,lundbeck fonden,Projekt,0
11027,"",1326500,1200000,2007,0,1,-1,"lektor, dr.scient.",7,1,københavns universitet,NULL,6,14,1558,"",samfundsmedicin og epidemiolog,dabelsteen; torben,dabelsteen,torben,0,ku,det frie forskningsråd,Projekt,1
11028,"europæiske tragediekulturer: tragedie, moral og politik siden renæssancen.",930682,0,2006,0,0,-1,"",7,1,københavns universitet,NULL,8,0,1562,interdisciplinary research,litteraturvidenskab,dahl; christian,dahl,christian,0,ku,carlsbergfondet,Postdoc,1
11031,"the roman catholic church and nationalism in the interwar period: the jesuit order in italy, germany and great britain 1918-1939",1582000,2,2009,0,1,39,"",7,1,københavns universitet,NULL,6,25,1566,"","",dahl; josé david lebóvitch,dahl,josé david lebóvitch,0,ku,det frie forskningsråd,Postdoc,1
11032,oxygen regulation on earth - testing hypotheses for early animal evolution,3123235,0,2012,0,0,-1,"",7,1,københavns universitet,NULL,21,0,1572,"","",dahl; tais wittchen,dahl,tais wittchen,0,ku,villum kann rasmussen fonden,Projekt,1
11033,"",600970,2990444,2008,0,1,-1,m.sc.,7,1,københavns universitet,NULL,6,14,1572,"",geofag,dahl; tais wittchen,dahl,tais wittchen,0,ku,det frie forskningsråd,Postdoc,1
11034,"",2387700,2368440,2007,0,0,-1,cand.polyt.,7,1,københavns universitet,NULL,6,12,1573,"",biomedicinsk forskning,dahlbäck; madeleine,dahlbäck,madeleine,0,ku,det frie forskningsråd,Postdoc,0
11037,"",1661273,4650000,2006,0,0,-1,"forskerskoleleder,dr.phil.,mag.art.",7,1,københavns universitet,NULL,6,27,1576,"",litteratur- og teatervidenskab,dahlerup; pil,dahlerup,pil,0,ku,det frie forskningsråd,Ph.d.,0
11038,"",1713396,4150000,2007,0,0,-1,"forskerskoleleder,dr.phil.,mag.art.",7,1,københavns universitet,NULL,6,27,1576,"",litteratur- og teatervidenskab,dahlerup; pil,dahlerup,pil,0,ku,det frie forskningsråd,Ph.d.,0
11039,opportunities to obtain state-of-the-art ice core data at neem,2065000,0,2011,0,0,-1,"",7,1,københavns universitet,NULL,10,0,1579,"","",dahl-jensen; dorthe,dahl-jensen,dorthe,0,ku,lundbeck fonden,Projekt,0
11040,"",773312,773312,2005,0,0,-1,"professor, ph.d.",7,1,københavns universitet,NULL,6,14,1579,"",geofag,dahl-jensen; dorthe,dahl-jensen,dorthe,0,ku,det frie forskningsråd,Infrastruktur/apparatur,0
11042,"",1575882,1534314,2005,0,0,-1,"professor, ph.d.",7,1,københavns universitet,NULL,6,39,1579,"",geofag,dahl-jensen; dorthe,dahl-jensen,dorthe,0,ku,det frie forskningsråd,Projekt,0
11043,"",549952,547200,2006,0,0,-1,"professor, ph.d.",7,1,københavns universitet,NULL,6,14,1579,"",geofag,dahl-jensen; dorthe,dahl-jensen,dorthe,0,ku,det frie forskningsråd,Rejser/konferencer/mobilitet,0
11045,"samarbejde mellem patient, praktiserende læge og sygehus - en undersøgelse og diskussion af sammenhængende patientforløb i kræftbehandling.",109559,0,2008,12,0,-1,"",7,1,københavns universitet,NULL,13,0,1600,"","",dalsted; rikke juul,dalsted,rikke juul,0,ku,kræftens bekæmpelse,Andet,0
11046,"",1708974,1305600,2007,0,1,-1,"freelance-skribent, ph.d.",7,1,københavns universitet,NULL,6,27,1604,"",litteratur- og teatervidenskab,dam; anders ehlers,dam,anders ehlers,0,ku,det frie forskningsråd,Postdoc,1
11048,-,360000,0,2005,0,0,-1,"",7,1,københavns universitet,NULL,21,0,1615,"","",damgaard; poul henrik,damgaard,poul henrik,0,ku,villum kann rasmussen fonden,Gæste bevillinger,1
11050,"",1200000,1755000,2008,0,1,-1,"lektor, ph.d.",7,1,københavns universitet,NULL,6,14,1615,"",biomedicinsk forskning,damgaard; poul henrik,damgaard,poul henrik,0,ku,det frie forskningsråd,Projekt,1
11051,"",1766880,1766880,2009,0,1,52,"",7,1,københavns universitet,NULL,6,15,1615,10300,"",damgaard; poul henrik,damgaard,poul henrik,0,ku,det frie forskningsråd,Projekt,1
11052,en sundhedspsykologisk undersøgelse af ældre borgere med syns- og hørenedsættelse,5131524,0,2013,0,0,-1,"",7,1,københavns universitet,NULL,32,0,1628,"","",dammeyer; jesper,dammeyer,jesper,0,ku,velux fonden,Projekt,1
11053,vitamin d and immune function in healthy danish   children,1050000,0,2015,0,0,-1,"",7,1,københavns universitet,NULL,10,0,1632,"","",damsgaard; camilla trab,damsgaard,camilla trab,0,ku,lundbeck fonden,Projekt,0
11054,"",1840000,1835325,2008,0,0,-1,"forskningsmedarbejder, cand.psych.",7,1,københavns universitet,NULL,6,27,1642,"",psykologi,daniel; sarah ingrid franksdatter,daniel,sarah ingrid franksdatter,0,ku,det frie forskningsråd,Postdoc,0
11058,"structure, function and evolution of small image forming eyes and their image proces-sing",3233304,0,2011,0,0,-1,"",7,1,københavns universitet,NULL,21,0,1663,"","",daugbjerg; niels,daugbjerg,niels,0,ku,villum kann rasmussen fonden,Projekt,1
11059,"",274615,268796,2005,0,1,-1,"lektor, phd",7,1,københavns universitet,NULL,6,14,1663,"",biologi,daugbjerg; niels,daugbjerg,niels,0,ku,det frie forskningsråd,Projekt,1
11060,"omvendt mikroskopi til detaljerede studier af mikroalgers morfologi, cytologi og fylogeni",830503,0,2009,0,0,-1,"",7,1,københavns universitet,NULL,21,0,1663,"","",daugbjerg; niels,daugbjerg,niels,0,ku,villum kann rasmussen fonden,Projekt,1
11061,"omvendt mikroskopi til detaljerede studier af mikroalgers morfologi, cytologi og fylogeni",830503,0,2009,0,0,-1,"",7,1,københavns universitet,NULL,21,0,5488,"","",moestrup; Øjvind,moestrup,Øjving,0,ku,villum kann rasmussen fonden,Projekt,1
11063,novel seleno sugars as modulators of inflammation and tissue damage,493920,0,2015,0,0,-1,"",7,1,københavns universitet,NULL,1,2,1670,"","",davies; michael j.,davies,michael,0,ku,novo nordisk,Projekt,1
11064,quantitative oxidative biology of proteins,40000000,0,2013,0,0,-1,"",7,1,københavns universitet,NULL,1,2,1671,"","",davies; michael j.,davies,michael j.,0,ku,novo nordisk,Projekt,1
11065,art history in its image war,1200000,0,2014,0,0,-1,"",7,1,københavns universitet,NULL,1,2,1673,"","",day; james,day,james,0,ku,novo nordisk,Postdoc,1
11066,"",238770,252300,2007,0,0,-1,"lektor, ph.d.",7,1,københavns universitet,NULL,6,27,1678,"",sprogvidenskab og filologi,de oliveira; sandi michele,de oliveira,sandi michele,0,ku,det frie forskningsråd,Projekt,0
11067,investigation of the effects of inhibition of dpp iv and nep 24.11 on secretion and stability of endogenous glp-1 and gip released in response to food ingestion in the conscious dog,192509,0,2005,0,0,-1,"",7,1,københavns universitet,NULL,1,2,1679,"","",deacon; carolyn fiona,deacon,carolyn fiona,0,ku,novo nordisk,Projekt,0
11070,betydningen af intramuskulært fedtindhold og fysisk aktivitet på mitokondriefunktionen i humane muskler,372350,0,2006,0,0,-1,"",7,1,københavns universitet,NULL,1,2,1688,"","",dela; flemming,dela,flemming,0,ku,novo nordisk,Projekt,1
11071,mitokondriefunktionen ved insulin resistens i human skeletmuskel.,100000,0,2005,0,0,-1,"",7,1,københavns universitet,NULL,1,2,1688,"","",dela; flemming,dela,flemming,0,ku,novo nordisk,Projekt,1
11072,mitokondriefunktionen i human skeletmuskel. over 3 år.,1000000,0,2005,0,0,-1,"",7,1,københavns universitet,NULL,10,0,1688,"","",dela; flemming,dela,flemming,0,ku,lundbeck fonden,Projekt,1
11073,"",879996,1886433,2005,0,1,-1,"professor, cand. et dr.med.",7,1,københavns universitet,NULL,6,12,1688,"",klinisk forskning,dela; flemming,dela,flemming,0,ku,det frie forskningsråd,Projekt,1
11074,projekt: mitokondriefunktion ved hjertesvigt,223000,0,2012,0,0,-1,"",7,1,københavns universitet,NULL,10,0,1688,"","",dela; flemming,dela,flemming,0,ku,lundbeck fonden,Projekt,1
11075,"",1620000,2243700,2008,0,1,-1,"research fellow, ph.d., m.sc., b.sc",7,1,københavns universitet,NULL,6,27,1689,"",biomedicinsk forskning,delafield-butt; jonathan thomas,delafield-butt,jonathan thomas,0,ku,det frie forskningsråd,Projekt,1
11076,in vivo imaging of the dynamics of nf-kappab/i-kappab signaling,150000,0,2007,0,0,-1,"",7,1,københavns universitet,NULL,1,2,1696,"","",delotto; robert,delotto,robert,0,ku,novo nordisk,Projekt,1
11077,ligand-styret regulering af egf receptoren,250000,0,2010,0,0,-1,"",7,1,københavns universitet,NULL,1,2,1706,"","",deurs; bo gregers van,deurs,bo gregers van,0,ku,novo nordisk,Projekt,1
11078,endocytic regulation of the egf receptor after binding of different ligands,1200000,0,2009,0,0,-1,"",7,1,københavns universitet,NULL,10,0,1706,"","",deurs; bo gregers van,deurs,bo gregers van,0,ku,lundbeck fonden,Projekt,1
11079,function and regulation of the egf receptor as determined by different ligands,500000,0,2010,0,0,-1,"",7,1,københavns universitet,NULL,10,0,1706,"","",deurs; bo gregers van,deurs,bo gregers van,0,ku,lundbeck fonden,Projekt,1
11080,"",1562283,2142000,2006,0,1,-1,"professor, dr.med., ph.d.",7,1,københavns universitet,NULL,6,12,1706,"",biomedicinsk forskning,deurs; bo gregers van,deurs,bo gregers van,0,ku,det frie forskningsråd,Projekt,1
11082,"",1020000,1020000,2006,0,1,-1,"professor, dr.med., ph.d.",7,1,københavns universitet,NULL,6,33,1706,"",ingen fagkode,deurs; bo gregers van,deurs,bo gregers van,0,ku,det frie forskningsråd,Ph.d.,1
11083,* 7. betydningen af caveolae og lipid rafts for vækstfaktor signalering.,550000,0,2005,12,0,-1,"",7,1,københavns universitet,NULL,13,0,1706,"","",deurs; bo gregers van,deurs,bo gregers van,0,ku,kræftens bekæmpelse,Projekt,1
11084,"membran microdomæner, internalisering og regulation af erbb receptorer.",1868400,0,2005,36,0,-1,"",7,1,københavns universitet,NULL,13,0,1706,"","",deurs; bo gregers van,deurs,bo gregers van,0,ku,kræftens bekæmpelse,Projekt,1
11085,endocytotisk nedregulering af erbb receptorer i cancer.,1500000,0,2008,36,0,-1,"",7,1,københavns universitet,NULL,13,0,1706,"","",deurs; bo gregers van,deurs,bo gregers van,0,ku,kræftens bekæmpelse,Projekt,1
11086,dk-review - ulighed i sundhed,555000,0,2010,0,0,-1,"",7,1,københavns universitet,NULL,28,0,1712,"","",diderichsen; finn,diderichsen,finn,0,ku,trygfonden,Andet,1
11090,projekt: novel carboxylic acid bioisoster (cab) in subtype selective gaba(a) receptor ligands,60000,0,2012,0,0,-1,"",7,1,københavns universitet,NULL,10,0,1725,"","",diness; frederik,diness,frederik,0,ku,lundbeck fonden,Projekt,1
11093,"",300000,415125,2008,0,0,-1,"lektor, ph.d.",7,1,københavns universitet,NULL,6,14,1735,"",biomedicinsk forskning,ditlevsen; susanne,ditlevsen,susanne,0,ku,det frie forskningsråd,Projekt,0
11098,"",958500,958500,2008,0,1,-1,"lektor, ph.d.",7,1,københavns universitet,NULL,6,14,1762,"",kemi,dossing; anders rorbak,dossing,anders rorbak,0,ku,det frie forskningsråd,Projekt,1
11099,"",1519815,1540235,2006,0,0,-1,"undervisningsass., ph.d.",7,1,københavns universitet,NULL,6,24,1766,"",sociologi,drabel; tania,drabel,tania,0,ku,det frie forskningsråd,Postdoc,0
11100,quantitative models of dopamine signals in the partially denervated striatum,1800000,0,2013,0,0,-1,"",7,1,københavns universitet,NULL,10,0,1776,"","",dreyer; jakob kisbye,dreyer,jakob  kisbye,0,ku,lundbeck fonden,Projekt,1
11101,quantitative modeling of the brain reward system,2000000,0,2011,0,0,-1,"",7,1,københavns universitet,NULL,10,0,1777,"","",dreyer; jakob kisbye,dreyer,jakob kisbye,0,ku,lundbeck fonden,Projekt,1
11102,alle tiders historier: de islandske fornaldarsagaer,5000000,0,2010,0,0,-1,"",7,1,københavns universitet,NULL,32,0,1782,"","",driscoll; matthew james,driscoll,matthew james,0,ku,velux fonden,Projekt,1
11104,"",79200,79200,2009,0,1,55,"lektor, dr.phil.",7,1,københavns universitet,NULL,6,25,1782,505,sprogvidenskab og filologi,driscoll; matthew james,driscoll,matthew james,0,ku,det frie forskningsråd,Rejser/konferencer/mobilitet,1
11105,"3 måneders forlængelse af ph.d. projekt \støv, atmosfære, frost og sne på mars\",115000,0,2010,0,0,-1,"",7,1,københavns universitet,NULL,10,0,1785,"","",drube; line,drube,line,0,ku,lundbeck fonden,Ph.d.,0
11108,160. betydningen af lokalområdets - tilgængelighed af frugt og grønt butikker og - sociodemografiske sammensætning - for social ulighed i frugt og grønt indtag blandt børn.,369000,0,2005,12,0,-1,"",7,1,københavns universitet,NULL,13,0,1791,"","",due; pernille,due,pernille,0,ku,kræftens bekæmpelse,Projekt,0
11109,"",150000,165000,2005,0,1,-1,"universitetslektor, cand.mag.",7,1,københavns universitet,NULL,6,27,1794,"",teologi,due-nielsen; carsten,due-nielsen,carsten,0,ku,det frie forskningsråd,Formidling/publicering,1
